1.100000000000000000e+01,1.320975436812167203e+01,1.297566261240473118e+01,1.020158568263153498e+01,1.702164686323455101e+01,4.763885890133710888e+00,1.629320308026382724e+00,1.962886005957513058e+00,1.555248049979806035e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.004373658042422512e+00,1.957602874593132869e+00
1.200000000000000000e+01,1.293581581875484332e+01,1.309892281111520163e+01,9.338897118733463287e+00,1.723296477383674841e+01,4.348415925507319812e+00,1.998949874700762130e+00,1.527636128815766048e+00,2.148305472428774454e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.924876904285697909e+00,1.998405481411106521e+00
1.300000000000000000e+01,1.354102523145569670e+01,1.190903051036623594e+01,9.455993000147875804e+00,1.750521319969122302e+01,4.291252472323238365e+00,1.639348943075966236e+00,1.499896268226792007e+00,1.704528933527351464e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.837379306891091524e+00,1.871293443965375003e+00
1.400000000000000000e+01,1.325928729462708944e+01,1.145552885658451991e+01,9.238006004481066569e+00,1.796900745239655706e+01,4.205957930108029430e+00,2.119160130236481532e+00,1.653929486420020023e+00,1.308521373030447688e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.820012042664556073e+00,2.009130276291840822e+00
1.500000000000000000e+01,1.439261524382079038e+01,1.235769879496056944e+01,9.031344085085720508e+00,1.778082660779049107e+01,4.107927817112349445e+00,1.434472465610571623e+00,1.689506003673988399e+00,1.150848396665358653e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.788295638796079556e+00,1.976057623403977948e+00
1.600000000000000000e+01,1.354160813841497379e+01,1.301111570754252611e+01,8.269311616260335285e+00,1.642120967789700003e+01,4.356097604926267408e+00,1.637251721855254250e+00,1.454945050965100517e+00,1.374983106532047028e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.817376525364987838e+00,1.945859159739222521e+00
1.700000000000000000e+01,1.381614835132127794e+01,1.121324587656692451e+01,8.659654736234926986e+00,1.810131123730881342e+01,4.920824405607599594e+00,1.380137110386316701e+00,1.228387118178422943e+00,1.758887372426128914e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.869830379485259986e+00,1.791903838728821974e+00
1.800000000000000000e+01,1.376970303297015086e+01,1.200523577972865930e+01,8.920755027888889188e+00,1.735852446680651084e+01,4.346418088924193235e+00,1.319693716644400716e+00,1.632167261269743763e+00,2.065220894286340148e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.856029456202561212e+00,1.656758835216312065e+00
1.900000000000000000e+01,1.324985526153131232e+01,1.164083338637702880e+01,8.641219610879243618e+00,1.688904005668250363e+01,4.408690398092247165e+00,1.438076024061283098e+00,1.219460399303855080e+00,1.904285354730242963e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.847240235835024169e+00,1.538899891144989152e+00
2.000000000000000000e+01,1.415176850140005627e+01,1.147637403192315020e+01,8.501610588584540551e+00,1.760614774054647214e+01,4.102965571203688988e+00,1.303000454425524923e+00,1.140137013943911759e+00,1.656283071298701781e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.984582633848276823e+00,1.641139631558661049e+00
2.100000000000000000e+01,1.297536391572634074e+01,1.116938675689593019e+01,8.532946178685294925e+00,1.765745665022628685e+01,5.049301547861325012e+00,1.612622383323298658e+00,1.470612377469260101e+00,1.717709837977032139e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.958482237623621058e+00,1.600825900043910677e+00
2.200000000000000000e+01,1.320555114999358182e+01,1.051919185833381931e+01,8.679164083233407823e+00,1.660765694075874777e+01,4.650518485535739543e+00,1.926200487367930592e+00,1.493361982353639705e+00,1.612066927244480086e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.933763734221530806e+00,1.581420904832374852e+00
2.300000000000000000e+01,1.326000906146076197e+01,1.003564569083883740e+01,8.400207511561967877e+00,1.833619668634521105e+01,4.760996786371563871e+00,1.330587695816421778e+00,1.655429629901548516e+00,1.084893310028546054e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.922266653803722081e+00,1.843978155836456301e+00
2.400000000000000000e+01,1.364187269484699172e+01,1.071890269211949231e+01,7.684290572526585983e+00,1.726543089379593710e+01,5.016314401781153620e+00,1.573393020763689032e+00,1.462798540807785486e+00,1.560183257687614677e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.860777316298712902e+00,1.816985851790926088e+00
2.500000000000000000e+01,1.369137248912297267e+01,8.261295195870321351e+00,7.403246496781874519e+00,1.833615195220675886e+01,4.395184028195069814e+00,1.193939465808233180e+00,1.559605238293065854e+00,1.887508963883834046e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.980393952792030898e+00,1.804566876529745567e+00
2.600000000000000000e+01,1.318807135528245844e+01,1.041756698211566246e+01,6.473104094450979673e+00,1.778566200201373704e+01,4.631000491211584524e+00,1.480216850735391665e+00,1.016895903246375132e+00,1.862907737740625791e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.003820632263678903e+00,1.782853906522377851e+00
2.700000000000000000e+01,1.355532120614681091e+01,9.699329001677314821e+00,7.446656276843819811e+00,1.820320463063437799e+01,4.874551847858285214e+00,1.478950845661550773e+00,1.727797964296039934e+00,1.511417959997135130e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.965095452337433990e+00,1.799951727741686547e+00
2.800000000000000000e+01,1.331734470103427981e+01,9.081503553794812333e+00,7.405844392473314386e+00,1.698896364015050153e+01,5.133374591325467584e+00,1.297163772318709718e+00,2.025114595825908914e+00,1.473840664573521142e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.905201343360148680e+00,1.755852831691820715e+00
2.900000000000000000e+01,1.331786205286970848e+01,8.756571984533016106e+00,8.381684675112795802e+00,1.734876600941384339e+01,4.726181652079268325e+00,1.469849506268968931e+00,1.185096220978089088e+00,1.803498098872476030e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.916564100584513763e+00,1.800522090430750177e+00
3.000000000000000000e+01,1.307395593090884134e+01,9.583508676386571778e+00,6.919230673469754400e+00,1.779981601637438615e+01,5.228140333764164538e+00,1.510743836165767240e+00,1.350200976091497473e+00,1.757561095214819957e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.998198097526492356e+00,1.826409115294729268e+00
3.100000000000000000e+01,1.369992429231174214e+01,8.692119503862343777e+00,6.152484762392277595e+00,1.866761843415895683e+01,4.928896697617395795e+00,1.655793103522083642e+00,1.246541591913260305e+00,1.570490526035209555e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.011931817038979275e+00,1.827985489961243992e+00
3.200000000000000000e+01,1.303627916568060208e+01,9.461903982193618390e+00,7.468793865040800561e+00,1.785890959455412386e+01,4.974297278621284235e+00,1.212215074775802037e+00,1.291274003593455788e+00,1.908263604054187823e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.014216054027964109e+00,1.821034502007569555e+00
3.300000000000000000e+01,1.320225101457964278e+01,8.928796466268988041e+00,6.631500571312987091e+00,1.823093778122565567e+01,4.913507371079544939e+00,1.681185782896232217e+00,1.498191779348783115e+00,1.460504045917845994e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.944619966893880392e+00,1.756748287591594293e+00
3.400000000000000000e+01,1.353995672509301329e+01,8.563176513639918497e+00,7.761574002968790076e+00,1.762113821655286117e+01,4.902357820828080470e+00,1.234304826037387004e+00,1.718927483866050654e+00,1.526690979409806026e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.005195312695836840e+00,1.921267378377864654e+00
3.500000000000000000e+01,1.476033928831655473e+01,9.078105159388405454e+00,7.113846689595985318e+00,1.729336940829369595e+01,4.614517125049355961e+00,1.712675120431804698e+00,1.468891292143714500e+00,1.526872250550302068e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.874877187717552296e+00,1.832431962316919405e+00
3.600000000000000000e+01,1.348095446348932747e+01,9.388235666104510102e+00,6.296053506249631226e+00,1.688788080434327199e+01,5.300649379467106570e+00,1.549453716675313952e+00,1.762908435585041733e+00,1.669454102380297567e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.926578501124712517e+00,1.937934589810462516e+00
3.700000000000000000e+01,1.483665979525754253e+01,8.126782792377712283e+00,6.644961184738582105e+00,1.805612218282947978e+01,4.723987359081384341e+00,1.580515935842975228e+00,1.215882109203673345e+00,1.502866618849724389e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.904103900727782683e+00,2.009775471772798916e+00
3.800000000000000000e+01,1.386203549370378951e+01,7.215981683341642139e+00,7.351215236223159089e+00,1.830389215769107381e+01,4.383359816389599040e+00,1.550911793003961980e+00,1.350581275720598606e+00,1.889563850689984559e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.908960882035241502e+00,1.985096096544946009e+00
3.900000000000000000e+01,1.314647797163712362e+01,8.248335688285092004e+00,7.244440433079719632e+00,1.824798798430297708e+01,4.610875486003611634e+00,1.683238487007571393e+00,1.266451175423555231e+00,1.584813248812924957e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.017711771938647480e+00,1.883934856986739126e+00
4.000000000000000000e+01,1.313196479854498477e+01,9.695098552752419607e+00,6.147305493591875170e+00,1.714206966412555033e+01,4.794863922253981059e+00,1.533300321764560437e+00,1.500602941451605998e+00,1.829839128364945555e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.021350315502414841e+00,2.098625299128389798e+00
4.100000000000000000e+01,1.359775937983891936e+01,8.565738556040692231e+00,6.808940397088993457e+00,1.737058121153387802e+01,4.943580943665916827e+00,1.440434535627883594e+00,1.009118222798304210e+00,1.597784611804636601e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.041781907215086012e+00,2.086006126716008602e+00
4.200000000000000000e+01,1.331842018178778808e+01,8.730881940637004845e+00,6.498121752704433263e+00,1.644924411583610890e+01,5.022462641299475727e+00,1.740753895731097511e+00,1.264955181854917843e+00,1.638554979264271516e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.994461267837976060e+00,2.029804599494225315e+00
4.300000000000000000e+01,1.316863290814495357e+01,8.987497275391124418e+00,6.879699326039064644e+00,1.768355461125733186e+01,4.569540854449742895e+00,1.288739163987063785e+00,1.304002956768968158e+00,1.933577448535697352e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.984361020944402920e+00,2.073016659141876161e+00
4.400000000000000000e+01,1.276373329180819560e+01,8.175893905172692655e+00,6.668565201483682259e+00,1.751539957387618074e+01,4.964406890665672201e+00,1.029275719427104274e+00,1.220445941978674176e+00,1.903518909844812868e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.936574477893513002e+00,2.232549426103365153e+00
4.500000000000000000e+01,1.329609148536683172e+01,7.711589006535248814e+00,6.236681499419344021e+00,1.790842191427299213e+01,4.700185723396516302e+00,1.311537057236161541e+00,9.941222481476121864e-01,1.399644096763718260e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.967400115074584344e+00,2.130242819372291319e+00
4.600000000000000000e+01,1.408027054975100434e+01,7.256290784687399409e+00,7.241722870916480481e+00,1.766131072385938694e+01,5.370560457093294993e+00,1.449908352284909219e+00,1.487185097027257985e+00,1.017510841620491657e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.940488880483956180e+00,2.276676213619805544e+00
4.700000000000000000e+01,1.292354245356493614e+01,8.257035058609819345e+00,5.647956426846193700e+00,1.773405455883403192e+01,4.890898172782099707e+00,1.774529183142986133e+00,1.141714575186789205e+00,1.594609871493028130e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.911520179835185518e+00,2.334825721450210168e+00
4.800000000000000000e+01,1.399279284383187871e+01,8.937174165792452385e+00,6.846415958794751511e+00,1.706150913266174740e+01,5.357307451352510519e+00,1.893710371702036710e+00,1.348084401020444911e+00,1.378514646662693410e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.907320071022772900e+00,2.295736465013012761e+00
4.900000000000000000e+01,1.343607764347041744e+01,8.443325920707756893e+00,5.378870897215048963e+00,1.699528368277880475e+01,4.755639227022700588e+00,1.719208269432075609e+00,1.678685581226233348e+00,1.628437990910444499e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.899706885982615390e+00,2.289219458305510990e+00
5.000000000000000000e+01,1.336617882502361887e+01,8.350711484443726462e+00,6.575701507873892737e+00,1.763980891066525913e+01,4.391539466804564640e+00,1.464852944846204208e+00,1.491586736072978869e+00,1.524912343976671414e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.858825019668979728e+00,2.141975564680459243e+00
5.100000000000000000e+01,1.361735176890068111e+01,8.162638660957899361e+00,7.401284378465200042e+00,1.828843591470504037e+01,5.157118363228001101e+00,1.516676558432747068e+00,1.624444647748177761e+00,1.355498958222252970e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.851640448203174749e+00,2.196391469125052787e+00
5.200000000000000000e+01,1.303242167453236888e+01,8.419865560292469908e+00,6.803010470484061933e+00,1.743151347376388927e+01,4.345830854194489667e+00,1.877541767189997657e+00,2.363781043856866049e+00,1.048036203499995711e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.948872575661438677e+00,2.172652083043812077e+00
5.300000000000000000e+01,1.257891774546767216e+01,9.573599466459421947e+00,6.413152891915868459e+00,1.582227595083450922e+01,3.795815404218747080e+00,1.753478013847674877e+00,1.964484099829488128e+00,1.507162677090011726e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.945476869430429634e+00,2.202039130913875820e+00
5.400000000000000000e+01,1.281389709852237502e+01,9.913024267220190922e+00,6.902421594535817384e+00,1.507767527107565364e+01,3.067702142099959506e+00,1.432797989679399420e+00,2.909932047187067106e+00,1.843073071477668412e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.010235246684147103e+00,2.209530795381379420e+00
5.500000000000000000e+01,1.270384172137960022e+01,1.176096451707222812e+01,7.181358661348504313e+00,1.614304458522197194e+01,3.164334043531262353e+00,1.544092934427770514e+00,3.438261602917330961e+00,1.664369430784681470e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.971756305339806392e+00,2.071712114886943290e+00
5.600000000000000000e+01,1.338936277291754351e+01,1.170381733581379713e+01,6.729326059762724910e+00,1.580183030025897217e+01,3.286481027465729454e+00,1.706459522532655315e+00,2.937166146631617902e+00,1.460612625785208341e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.016394115768264328e+00,2.245028308066282730e+00
5.700000000000000000e+01,1.264962666702781924e+01,1.130369401100896276e+01,7.847134934835652054e+00,1.523143502406374061e+01,3.125438423047523617e+00,1.399262572728432463e+00,3.560353560153561414e+00,1.840392047834835232e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.949639191070629662e+00,2.226654228579781236e+00
5.800000000000000000e+01,1.322154482328944347e+01,1.174794550034701679e+01,7.507071532811765202e+00,1.379541510621844580e+01,2.723547641386748985e+00,1.226122186636961153e+00,2.627050655645682298e+00,1.330524363380142461e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000849623380702713e+00,2.386747219420916277e+00
5.900000000000000000e+01,1.176790724343436700e+01,1.103209023010519019e+01,7.754185230594279332e+00,1.366040058677764613e+01,2.274222700797393859e+00,1.250961336797246304e+00,3.404443682040427799e+00,1.828686954851751034e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.989364141375865369e+00,2.393248556921143688e+00
6.000000000000000000e+01,1.126833242166774873e+01,1.281941496721172591e+01,8.013625510025429222e+00,1.302576105732060086e+01,2.176749141937312171e+00,1.994759471126694494e+00,3.759337453593876610e+00,1.444235210648466827e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.911444079714262223e+00,2.383634029387301734e+00
6.100000000000000000e+01,1.113262361370519393e+01,1.310583798973979164e+01,8.197728171511004192e+00,1.183845868046174132e+01,2.451759747135714651e+00,1.556906797357206163e+00,3.515757069783257638e+00,1.958278801330177510e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.927053986015218268e+00,2.323156398087325325e+00
6.200000000000000000e+01,1.072672509593239631e+01,1.346462980164167611e+01,8.747892912331664661e+00,1.291692609807961034e+01,1.788060367967289954e+00,1.340504221308862487e+00,3.336905239790312727e+00,1.138286881874730483e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.930751420793928919e+00,2.325253211607408943e+00
6.300000000000000000e+01,9.934933343464894762e+00,1.397430805865164238e+01,7.874753973488958003e+00,1.327778626726584754e+01,1.812788792524627102e+00,1.374605447263284486e+00,4.133696899219799548e+00,1.853298267597406790e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.935124316934120348e+00,2.181139823149027102e+00
6.400000000000000000e+01,1.056753103638741820e+01,1.380319561023449637e+01,8.745034240153920280e+00,1.150828426038713204e+01,1.876920081774944071e+00,1.543072901183566881e+00,3.836454386687012885e+00,1.901724447815229535e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.005918097457966898e+00,2.174157097405249761e+00
6.500000000000000000e+01,1.054244619260366278e+01,1.436465597106107595e+01,8.797107512344556568e+00,1.261602776581591456e+01,1.574115745021749335e+00,1.831054344920064469e+00,3.710942288179267745e+00,1.882916688398331040e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.075493129182357954e+00,2.164070572805671056e+00
6.600000000000000000e+01,1.022356425560224835e+01,1.471614793798059573e+01,9.512615013111716422e+00,1.144534644126108880e+01,1.607649483850457584e+00,1.418865195492755360e+00,3.968955516286600815e+00,1.691002194837799344e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.097037348744710705e+00,2.146649930394370909e+00
6.700000000000000000e+01,1.060017587776711068e+01,1.463573218844576829e+01,9.475707317062793678e+00,1.106154513752182389e+01,2.221589574963750202e+00,1.785162042733914323e+00,4.133802627737458657e+00,1.484474320100704459e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.169809824476272908e+00,2.198974334559328003e+00
6.800000000000000000e+01,9.109258006826138399e+00,1.463982931659145414e+01,9.152166965150007272e+00,1.075321541303267026e+01,1.334333790914907780e+00,1.460675897588803007e+00,4.336046887363973923e+00,2.018734608116630191e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.071390157477539962e+00,2.057090238477589317e+00
6.900000000000000000e+01,1.050379357298217542e+01,1.506232991930838594e+01,1.022505368015980842e+01,1.108672366197510684e+01,1.465029271167069380e+00,2.261938433736297771e+00,3.683698534421063098e+00,1.548628610256106430e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.169164248192813282e+00,2.018500328573566538e+00
7.000000000000000000e+01,8.655474078530660975e+00,1.578733281944198197e+01,1.016055862162031254e+01,1.058944895587335111e+01,1.512612596968664125e+00,1.347186196224809507e+00,3.973466148920376639e+00,1.786405463068329924e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.149235514391659496e+00,1.929529701388294605e+00
7.100000000000000000e+01,8.738633568221054304e+00,1.503643816658729371e+01,9.438954548123524191e+00,1.022423318044933893e+01,1.580483067210930015e+00,1.850939798587231344e+00,4.384090114235996261e+00,9.869603783062202984e-01,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.021238719830079411e+00,1.632138872003657148e+00
7.200000000000000000e+01,7.947528490691210479e+00,1.535028360906855482e+01,1.019757754899009505e+01,1.037580686569256017e+01,1.319708861370064046e+00,1.145962495084077659e+00,4.152304096434617620e+00,1.749173120569136097e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.003788574460388716e+00,1.546448474448327337e+00
7.300000000000000000e+01,8.323099769254790559e+00,1.558890074052443531e+01,1.068393482342369261e+01,9.862333154333876806e+00,1.099739260046271871e+00,1.056648371076379656e+00,4.099203269509158254e+00,1.874456728998488586e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.958132943875561249e+00,1.636289508392966052e+00
7.400000000000000000e+01,9.561668345004317615e+00,1.627931799649334721e+01,1.054649354570551090e+01,1.010126886217652675e+01,1.488909404411679738e+00,1.437665488656318713e+00,4.348051557349137397e+00,1.810855604519177486e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.949187119115171729e+00,1.664297660287492597e+00
7.500000000000000000e+01,8.615822332920306081e+00,1.513636173502020199e+01,1.061664162439043224e+01,1.003443091217186023e+01,1.482683867556235047e+00,1.281090121978409879e+00,4.362577596014562076e+00,1.598336069038938767e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.994979731019042468e+00,1.584921133038584840e+00
7.600000000000000000e+01,8.786882710558462151e+00,1.594377612893578444e+01,1.057106789375470335e+01,9.724324914288287047e+00,1.397625193188991588e+00,1.112374784664530436e+00,4.244357035322888549e+00,1.462737352845298711e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.015693969640499184e+00,1.656156435807039529e+00
7.700000000000000000e+01,9.051913399020611095e+00,1.675410953292000471e+01,1.032593422852119502e+01,1.159183393952233843e+01,1.949258677698801678e+00,1.219289403696206087e+00,4.203596062381932619e+00,2.199142538180411943e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.955010364989490101e+00,1.715958300668103398e+00
